"anchor_id","metric","anchor_hog","metric_type","statistic_orientation","concordant_mean","discordant_mean","signed_statistic","p_value","p_min","p_attainable","rank_from_top","n_tied_observed","n_tied_max","n_distinct_statistics","n_labellings","global_flip_multiplicity","blocked_label_space","blocked_p_min","blocked_p_attainable_at_best","blocked_p_below_0.05_attainable","q_bh","within_phylogenetic_pair_median","discovery_rank"
"anchor_267","module_edge_jaccard","HOG:0026549","similarity","concordant_minus_discordant",0.673484100601199,0.520560448161364,0.152923652439835,0.0285714285714286,0.0142857142857143,0.0285714285714286,2,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.586687306501548,1
"anchor_287","matched_edge_correlation","HOG:0028018","similarity","concordant_minus_discordant",0.195254143739688,0.0778555339877983,0.11739860975189,0.0285714285714286,0.0142857142857143,0.0285714285714286,2,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0962786288277767,2
"anchor_323","module_edge_jaccard","HOG:0026451","similarity","concordant_minus_discordant",0.634691697191697,0.52901307026307,0.105678626928627,0.0285714285714286,0.0142857142857143,0.0285714285714286,2,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.571428571428571,3
"anchor_234","matched_edge_correlation","HOG:0024574","similarity","concordant_minus_discordant",0.16434407705144,0.0756087924044913,0.0887352846469488,0.0285714285714286,0.0142857142857143,0.0285714285714286,2,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0848464749977722,4
"anchor_237","matched_edge_correlation","HOG:0026838","similarity","concordant_minus_discordant",0.205073970022871,0.116599196666748,0.0884747733561225,0.0285714285714286,0.0142857142857143,0.0285714285714286,2,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.234141060508975,5
"anchor_263","module_edge_jaccard","HOG:0024905","similarity","concordant_minus_discordant",0.6820449961322,0.627942226168708,0.0541027699634915,0.0285714285714286,0.0142857142857143,0.0285714285714286,2,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.656797405648333,6
"anchor_121","matched_edge_correlation","HOG:0030887","similarity","concordant_minus_discordant",0.156941129714564,0.109775885675953,0.0471652440386103,0.0285714285714286,0.0142857142857143,0.0285714285714286,2,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.157267838435824,7
"anchor_52","neighborhood_jaccard","HOG:0012253","similarity","concordant_minus_discordant",0.501603563072764,0.455881867680893,0.0457216953918705,0.0285714285714286,0.0142857142857143,0.0285714285714286,2,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.456017764618801,8
"anchor_170","module_edge_jaccard","HOG:0025923","similarity","concordant_minus_discordant",0.520226793753581,0.478834127870592,0.0413926658829897,0.0285714285714286,0.0142857142857143,0.0285714285714286,2,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.480085784313726,9
"anchor_98","matched_edge_correlation","HOG:0018100","similarity","concordant_minus_discordant",0.318171165200168,0.277164469089251,0.0410066961109177,0.0285714285714286,0.0142857142857143,0.0285714285714286,2,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.257380466030669,10
"anchor_196","neighborhood_jaccard","HOG:0006523","similarity","concordant_minus_discordant",0.258655418585921,0.217872724865807,0.0407826937201134,0.0285714285714286,0.0142857142857143,0.0285714285714286,2,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.226409612792265,11
"anchor_179","module_edge_jaccard","HOG:0031227","similarity","concordant_minus_discordant",0.444062410334628,0.403469334494203,0.0405930758404248,0.0285714285714286,0.0142857142857143,0.0285714285714286,2,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.394783251792013,12
"anchor_120","module_edge_jaccard","HOG:0027421","similarity","concordant_minus_discordant",0.632275135040432,0.592014999499683,0.0402601355407494,0.0285714285714286,0.0142857142857143,0.0285714285714286,2,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.598371061352598,13
"anchor_87","module_edge_jaccard","HOG:0005589","similarity","concordant_minus_discordant",0.758180517863149,0.72798614516394,0.0301943726992084,0.0285714285714286,0.0142857142857143,0.0285714285714286,2,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.74982289694116,14
"anchor_297","neighborhood_jaccard","HOG:0028197","similarity","concordant_minus_discordant",0.240056124417492,0.210686120491841,0.0293700039256511,0.0285714285714286,0.0142857142857143,0.0285714285714286,2,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.248431196772748,15
"anchor_206","module_edge_jaccard","HOG:0007920","similarity","concordant_minus_discordant",0.768708978113188,0.740606895537854,0.0281020825753333,0.0285714285714286,0.0142857142857143,0.0285714285714286,2,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.761590571681085,16
"anchor_156","neighborhood_jaccard","HOG:0026499","similarity","concordant_minus_discordant",0.298732035182468,0.274936429084536,0.0237956060979319,0.0285714285714286,0.0142857142857143,0.0285714285714286,2,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.299568653037553,17
"anchor_118","module_edge_jaccard","HOG:0028661","similarity","concordant_minus_discordant",0.526989476035454,0.507923324972053,0.0190661510634015,0.0285714285714286,0.0142857142857143,0.0285714285714286,2,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.496194076874606,18
"anchor_152","neighborhood_jaccard","HOG:0028198","similarity","concordant_minus_discordant",0.219652852160637,0.201652211647404,0.0180006405132336,0.0285714285714286,0.0142857142857143,0.0285714285714286,2,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.189900938777861,19
"anchor_56","neighborhood_jaccard","HOG:0004085","similarity","concordant_minus_discordant",0.576384973565266,0.559935785015254,0.0164491885500115,0.0285714285714286,0.0142857142857143,0.0285714285714286,2,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.619682741116751,20
"anchor_46","module_edge_jaccard","HOG:0021895","similarity","concordant_minus_discordant",0.7311046023825,0.715002509736343,0.0161020926461571,0.0285714285714286,0.0142857142857143,0.0285714285714286,2,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.712210819212048,21
"anchor_38","module_edge_jaccard","HOG:0011023","similarity","concordant_minus_discordant",0.802444173386205,0.788948384540572,0.0134957888456336,0.0285714285714286,0.0142857142857143,0.0285714285714286,2,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.807360116155567,22
"anchor_234","matched_edge_mean_abs_log_threshold_distance","HOG:0024574","distance","discordant_minus_concordant",0.0174805118300999,0.0190077524763185,0.00152724064621853,0.0285714285714286,0.0142857142857143,0.0285714285714286,2,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0187745097198871,23
"anchor_197","matched_edge_mean_abs_log_threshold_distance","HOG:0006052","distance","discordant_minus_concordant",0.0140641393849313,0.0150763575101398,0.00101221812520852,0.0285714285714286,0.0142857142857143,0.0285714285714286,2,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0145808077708532,24
"anchor_175","matched_edge_mean_abs_log_threshold_distance","HOG:0003782","distance","discordant_minus_concordant",0.0137494776662357,0.0146156571719358,0.000866179505700069,0.0285714285714286,0.0142857142857143,0.0285714285714286,2,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0139481207375471,25
"anchor_205","matched_edge_mean_abs_log_threshold_distance","HOG:0025863","distance","discordant_minus_concordant",0.0138720791303655,0.0147057079856707,0.000833628855305156,0.0285714285714286,0.0142857142857143,0.0285714285714286,2,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0144717051307441,26
"anchor_127","matched_edge_mean_abs_log_threshold_distance","HOG:0007713","distance","discordant_minus_concordant",0.0139640461426015,0.0145405977461417,0.000576551603540226,0.0285714285714286,0.0142857142857143,0.0285714285714286,2,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0147186177857541,27
"anchor_320","matched_edge_correlation","HOG:0005833","similarity","concordant_minus_discordant",0.325406492099243,0.195071516380185,0.130334975719058,0.0571428571428571,0.0142857142857143,0.0285714285714286,4,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.275349781367158,28
"anchor_207","matched_edge_correlation","HOG:0032903","similarity","concordant_minus_discordant",0.203918454602921,0.074090173761339,0.129828280841582,0.0571428571428571,0.0142857142857143,0.0285714285714286,4,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.215667095502005,29
"anchor_122","matched_edge_correlation","HOG:0012297","similarity","concordant_minus_discordant",0.171253791602785,0.0732561338870267,0.0979976577157578,0.0571428571428571,0.0142857142857143,0.0285714285714286,4,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0929890244103839,30
"anchor_97","matched_edge_correlation","HOG:0011541","similarity","concordant_minus_discordant",0.189011222728759,0.117764794109463,0.0712464286192959,0.0571428571428571,0.0142857142857143,0.0285714285714286,4,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.109293766906505,31
"anchor_175","matched_edge_correlation","HOG:0003782","similarity","concordant_minus_discordant",0.365562327452229,0.294370723302721,0.0711916041495073,0.0571428571428571,0.0142857142857143,0.0285714285714286,4,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.297826112111766,32
"anchor_178","matched_edge_correlation","HOG:0010551","similarity","concordant_minus_discordant",0.197026494476438,0.130371489394755,0.0666550050816833,0.0571428571428571,0.0142857142857143,0.0285714285714286,4,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.149813023258676,33
"anchor_143","neighborhood_jaccard","HOG:0006346","similarity","concordant_minus_discordant",0.360161176129498,0.297894475055781,0.0622667010737177,0.0571428571428571,0.0142857142857143,0.0285714285714286,4,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.305284926470588,34
"anchor_78","neighborhood_jaccard","HOG:0028720","similarity","concordant_minus_discordant",0.399114998963697,0.360174756943182,0.038940242020515,0.0571428571428571,0.0142857142857143,0.0285714285714286,4,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.353819330936036,35
"anchor_291","neighborhood_jaccard","HOG:0027706","similarity","concordant_minus_discordant",0.188977998632202,0.151163856181052,0.0378141424511501,0.0571428571428571,0.0142857142857143,0.0285714285714286,4,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.158653846153846,36
"anchor_224","module_edge_jaccard","HOG:0020382","similarity","concordant_minus_discordant",0.60835402673488,0.572543084361776,0.0358109423731042,0.0571428571428571,0.0142857142857143,0.0285714285714286,4,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.538207611050921,37
"anchor_235","neighborhood_jaccard","HOG:0017160","similarity","concordant_minus_discordant",0.197701067613266,0.167413095580686,0.0302879720325802,0.0571428571428571,0.0142857142857143,0.0285714285714286,4,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.193495514147688,38
"anchor_266","neighborhood_jaccard","HOG:0028440","similarity","concordant_minus_discordant",0.245028841142613,0.215957834468085,0.0290710066745275,0.0571428571428571,0.0142857142857143,0.0285714285714286,4,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.187988906272223,39
"anchor_36","neighborhood_jaccard","HOG:0018221","similarity","concordant_minus_discordant",0.571136613328673,0.550709384069923,0.0204272292587504,0.0571428571428571,0.0142857142857143,0.0285714285714286,4,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.548331788693235,40
"anchor_97","neighborhood_jaccard","HOG:0011541","similarity","concordant_minus_discordant",0.306658035745897,0.287926510447237,0.0187315252986605,0.0571428571428571,0.0142857142857143,0.0285714285714286,4,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.311578947368421,41
"anchor_76","neighborhood_jaccard","HOG:0016566","similarity","concordant_minus_discordant",0.504077382415481,0.48611287841889,0.0179645039965916,0.0571428571428571,0.0142857142857143,0.0285714285714286,4,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.506992912405995,42
"anchor_124","module_edge_jaccard","HOG:0008697","similarity","concordant_minus_discordant",0.520901770998946,0.503939000977272,0.0169627700216737,0.0571428571428571,0.0142857142857143,0.0285714285714286,4,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.521464854395955,43
"anchor_85","neighborhood_jaccard","HOG:0032061","similarity","concordant_minus_discordant",0.302373058004712,0.287383932990747,0.0149891250139643,0.0571428571428571,0.0142857142857143,0.0285714285714286,4,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.306311413454271,44
"anchor_43","module_edge_jaccard","HOG:0006505","similarity","concordant_minus_discordant",0.723328980177667,0.710203809403732,0.0131251707739357,0.0571428571428571,0.0142857142857143,0.0285714285714286,4,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.729992417241214,45
"anchor_42","module_edge_jaccard","HOG:0032893","similarity","concordant_minus_discordant",0.76649621712927,0.755183871425738,0.0113123457035316,0.0571428571428571,0.0142857142857143,0.0285714285714286,4,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.745663525313375,46
"anchor_35","module_edge_jaccard","HOG:0012402","similarity","concordant_minus_discordant",0.758691847461135,0.751234553229874,0.00745729423126074,0.0571428571428571,0.0142857142857143,0.0285714285714286,4,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.755704333299997,47
"anchor_03","module_edge_jaccard","HOG:0011532","similarity","concordant_minus_discordant",0.73776085593351,0.730446148084148,0.00731470784936206,0.0571428571428571,0.0142857142857143,0.0285714285714286,4,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.745500007268465,48
"anchor_260","matched_edge_mean_abs_log_threshold_distance","HOG:0012011","distance","discordant_minus_concordant",0.0174334998792467,0.0191511920581876,0.00171769217894088,0.0571428571428571,0.0142857142857143,0.0285714285714286,4,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0182908632739147,49
"anchor_278","matched_edge_mean_abs_log_threshold_distance","HOG:0024629","distance","discordant_minus_concordant",0.0140244563210265,0.0156006641595909,0.00157620783856446,0.0571428571428571,0.0142857142857143,0.0285714285714286,4,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0158335476772257,50
"anchor_114","matched_edge_mean_abs_log_threshold_distance","HOG:0027098","distance","discordant_minus_concordant",0.0139489665798529,0.0147056166290746,0.000756650049221657,0.0571428571428571,0.0142857142857143,0.0285714285714286,4,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0145210649325685,51
"anchor_87","matched_edge_mean_abs_log_threshold_distance","HOG:0005589","distance","discordant_minus_concordant",0.0141350192070234,0.0148222457009973,0.000687226493973942,0.0571428571428571,0.0142857142857143,0.0285714285714286,4,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0147197886198335,52
"anchor_141","matched_edge_mean_abs_log_threshold_distance","HOG:0026234","distance","discordant_minus_concordant",0.0140887028661762,0.0146631592539283,0.000574456387752102,0.0571428571428571,0.0142857142857143,0.0285714285714286,4,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0142841087411398,53
"anchor_331","matched_edge_correlation","HOG:0027285","similarity","concordant_minus_discordant",0.215299861259216,0.0887847388804818,0.126515122378735,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0542538082001521,54
"anchor_298","module_edge_jaccard","HOG:0003541","similarity","concordant_minus_discordant",0.514849266564953,0.404525063986381,0.110324202578572,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.455882352941176,55
"anchor_186","matched_edge_correlation","HOG:0027918","similarity","concordant_minus_discordant",0.171714487841974,0.102149733308125,0.0695647545338484,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.122089276630988,56
"anchor_162","matched_edge_correlation","HOG:0005857","similarity","concordant_minus_discordant",0.129444966529613,0.0655083578763037,0.0639366086533088,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0930348912769335,57
"anchor_161","matched_edge_correlation","HOG:0025959","similarity","concordant_minus_discordant",0.164843542772934,0.107960136196679,0.0568834065762545,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.202174614631315,58
"anchor_192","matched_edge_correlation","HOG:0010481","similarity","concordant_minus_discordant",0.14011494489331,0.0870194741518263,0.053095470741484,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.139729952953218,59
"anchor_305","module_edge_jaccard","HOG:0006008","similarity","concordant_minus_discordant",0.851203905288163,0.80972335443231,0.0414805508558523,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.830263385894992,60
"anchor_120","matched_edge_correlation","HOG:0027421","similarity","concordant_minus_discordant",0.188581582730785,0.15018415462657,0.0383974281042148,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.17717900089941,61
"anchor_324","module_edge_jaccard","HOG:0023427","similarity","concordant_minus_discordant",0.595364335303603,0.559038747194652,0.0363255881089517,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.630318088809758,62
"anchor_268","module_edge_jaccard","HOG:0004116","similarity","concordant_minus_discordant",0.47231033377713,0.44094063137629,0.0313697024008397,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.417705013039699,63
"anchor_314","module_edge_jaccard","HOG:0031066","similarity","concordant_minus_discordant",0.50128934772784,0.470957666207534,0.0303316815203063,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.483363581367211,64
"anchor_154","neighborhood_jaccard","HOG:0023439","similarity","concordant_minus_discordant",0.268252526998905,0.240650390587245,0.0276021364116595,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.2659706331045,65
"anchor_114","neighborhood_jaccard","HOG:0027098","similarity","concordant_minus_discordant",0.469533715567415,0.444351427386602,0.025182288180813,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.502890841813136,66
"anchor_144","neighborhood_jaccard","HOG:0028381","similarity","concordant_minus_discordant",0.262303371539648,0.237258357107628,0.0250450144320208,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.247130102040816,67
"anchor_139","matched_edge_correlation","HOG:0005689","similarity","concordant_minus_discordant",0.140333449389378,0.115547323570999,0.0247861258183795,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.121454427063621,68
"anchor_94","neighborhood_jaccard","HOG:0008605","similarity","concordant_minus_discordant",0.308896116175284,0.284181255960225,0.0247148602150589,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.307828894269572,69
"anchor_263","neighborhood_jaccard","HOG:0024905","similarity","concordant_minus_discordant",0.224130515260555,0.199824883332757,0.0243056319277971,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.208669514317355,70
"anchor_302","neighborhood_jaccard","HOG:0011628","similarity","concordant_minus_discordant",0.151575983792786,0.127392734567824,0.0241832492249618,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.115646258503401,71
"anchor_116","module_edge_jaccard","HOG:0023564","similarity","concordant_minus_discordant",0.457229881728755,0.43343882529766,0.0237910564310951,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.434577708492266,72
"anchor_299","neighborhood_jaccard","HOG:0025316","similarity","concordant_minus_discordant",0.169861859970616,0.14671154196921,0.023150318001406,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.144404832640127,73
"anchor_226","neighborhood_jaccard","HOG:0025149","similarity","concordant_minus_discordant",0.298453733027927,0.276982921753791,0.0214708112741365,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.284476117103236,74
"anchor_239","module_edge_jaccard","HOG:0028636","similarity","concordant_minus_discordant",0.499911399515841,0.478512612541291,0.0213987869745493,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.464413007822357,75
"anchor_255","neighborhood_jaccard","HOG:0032961","similarity","concordant_minus_discordant",0.232141892680929,0.211030673963093,0.0211112187178355,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.205434782608696,76
"anchor_127","module_edge_jaccard","HOG:0007713","similarity","concordant_minus_discordant",0.786820119677431,0.766789740125844,0.0200303795515867,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.798183635257809,77
"anchor_128","module_edge_jaccard","HOG:0024976","similarity","concordant_minus_discordant",0.504563779192822,0.485485766923844,0.0190780122689775,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.499480694037146,78
"anchor_24","neighborhood_jaccard","HOG:0031321","similarity","concordant_minus_discordant",0.53183387049658,0.513092861826499,0.0187410086700813,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.521406481541138,79
"anchor_127","neighborhood_jaccard","HOG:0007713","similarity","concordant_minus_discordant",0.478076230482942,0.459584123116654,0.0184921073662879,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.481198556770775,80
"anchor_195","neighborhood_jaccard","HOG:0029148","similarity","concordant_minus_discordant",0.193030546732388,0.175260426603445,0.0177701201289427,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.186028982688193,81
"anchor_175","module_edge_jaccard","HOG:0003782","similarity","concordant_minus_discordant",0.805537765197069,0.788791945991879,0.01674581920519,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.789789876944509,82
"anchor_157","module_edge_jaccard","HOG:0029921","similarity","concordant_minus_discordant",0.499508936085553,0.482882267334783,0.0166266687507698,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.508536967418546,83
"anchor_05","neighborhood_jaccard","HOG:0006205","similarity","concordant_minus_discordant",0.589441917526073,0.5728376408253,0.016604276700773,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.575558123802007,84
"anchor_41","neighborhood_jaccard","HOG:0028089","similarity","concordant_minus_discordant",0.557231552729217,0.541019066315235,0.0162124864139811,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.576703346641997,85
"anchor_106","matched_edge_correlation","HOG:0012511","similarity","concordant_minus_discordant",0.14134066206848,0.125781028637957,0.0155596334305228,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.136524687793471,86
"anchor_216","neighborhood_jaccard","HOG:0016625","similarity","concordant_minus_discordant",0.207488185493163,0.192887437649412,0.0146007478437503,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.215592616580311,87
"anchor_179","neighborhood_jaccard","HOG:0031227","similarity","concordant_minus_discordant",0.190541782094866,0.175947096090245,0.0145946860046213,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.147113618472842,88
"anchor_114","module_edge_jaccard","HOG:0027098","similarity","concordant_minus_discordant",0.791871209234327,0.780327511180372,0.0115436980539556,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.797766574655991,89
"anchor_21","module_edge_jaccard","HOG:0022504","similarity","concordant_minus_discordant",0.813644866770059,0.804345597750763,0.00929926901929623,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.809858944905107,90
"anchor_04","module_edge_jaccard","HOG:0019394","similarity","concordant_minus_discordant",0.721795894883297,0.71516498970701,0.00663090517628717,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.703792812784516,91
"anchor_17","module_edge_jaccard","HOG:0026834","similarity","concordant_minus_discordant",0.752394983809609,0.745804582725852,0.00659040108375741,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.744721521935114,92
"anchor_02","module_edge_jaccard","HOG:0020076","similarity","concordant_minus_discordant",0.71968427168817,0.713406703976587,0.00627756771158272,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.72809836449559,93
"anchor_304","matched_edge_mean_abs_log_threshold_distance","HOG:0027032","distance","discordant_minus_concordant",0.0178736631846781,0.0195461519445277,0.0016724887598496,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0200600551375059,94
"anchor_320","matched_edge_mean_abs_log_threshold_distance","HOG:0005833","distance","discordant_minus_concordant",0.0158581432998619,0.017158449847752,0.00130030654789009,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.015679909006754,95
"anchor_207","matched_edge_mean_abs_log_threshold_distance","HOG:0032903","distance","discordant_minus_concordant",0.0159689940865594,0.017227704230995,0.00125871014443559,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0164712366801351,96
"anchor_311","matched_edge_mean_abs_log_threshold_distance","HOG:0022963","distance","discordant_minus_concordant",0.0184207450296138,0.0196071476166937,0.00118640258707988,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0215750486761172,97
"anchor_121","matched_edge_mean_abs_log_threshold_distance","HOG:0030887","distance","discordant_minus_concordant",0.0173724834182345,0.0178621348232757,0.00048965140504121,0.0857142857142857,0.0142857142857143,0.0285714285714286,6,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0177657532649185,98
