"anchor_id","anchor_hog","species","tissue","time_point","day","context","n_replicates","value","se","layer","stage_position"
"anchor_162","HOG:0005857","BMAX","leaf","T4",42.7313175218636,"leaf::T4",4,-1.56227252967477,1.24259371732289,"anchor",0.75
"anchor_162","HOG:0005857","BMAX","leaf","T5",56.4998699010652,"leaf::T5",4,-0.941003194875921,0.238064599508274,"anchor",1
"anchor_162","HOG:0005857","BMAX","root","T1",7.47957433613505,"root::T1",4,0.566202816286934,0.045077754371602,"anchor",0
"anchor_162","HOG:0005857","BMAX","root","T2",14.5,"root::T2",4,0.868662053569571,0.419037302432728,"anchor",0.25
"anchor_162","HOG:0005857","BMAX","root","T3",28.4898614550509,"root::T3",4,0.630475670348589,0.241211363067087,"anchor",0.5
"anchor_162","HOG:0005857","BMAX","root","T4",42.7313175218636,"root::T4",4,0.506327197102981,0.271735196928051,"anchor",0.75
"anchor_162","HOG:0005857","BMAX","root","T5",56.4998699010652,"root::T5",4,0.592847945644519,0.344484119845395,"anchor",1
"anchor_162","HOG:0005857","BMED","leaf","T1",7.47957433613505,"leaf::T1",4,-1.15807560592531,0.226916858276024,"anchor",0
"anchor_162","HOG:0005857","BMED","leaf","T2",14.5,"leaf::T2",4,0.528429821046029,0.242917511710678,"anchor",0.25
"anchor_162","HOG:0005857","BMED","leaf","T3",28.4898614550509,"leaf::T3",4,-0.16076654422029,0.259502381369487,"anchor",0.5
"anchor_162","HOG:0005857","BMED","leaf","T4",42.7313175218636,"leaf::T4",4,-0.84436600882801,0.228900597086195,"anchor",0.75
"anchor_162","HOG:0005857","BMED","leaf","T5",56.4998699010652,"leaf::T5",4,-1.68872768323662,0.182279387594378,"anchor",1
"anchor_162","HOG:0005857","BMED","root","T1",7.47957433613505,"root::T1",4,-0.267811976960563,1.07692311947722,"anchor",0
"anchor_162","HOG:0005857","BMED","root","T2",14.5,"root::T2",4,1.53346061311652,0.452030044831607,"anchor",0.25
"anchor_162","HOG:0005857","BMED","root","T3",28.4898614550509,"root::T3",4,-0.466952605837743,0.86510554279781,"anchor",0.5
"anchor_162","HOG:0005857","BMED","root","T4",42.7313175218636,"root::T4",4,0.17888301264305,0.185628823868978,"anchor",0.75
"anchor_162","HOG:0005857","BMED","root","T5",56.4998699010652,"root::T5",4,0.890743501831845,0.72895253109192,"anchor",1
"anchor_162","HOG:0005857","BSYL","leaf","T1",7.47957433613505,"leaf::T1",4,0.166757405186565,0.15500794787363,"anchor",0
"anchor_162","HOG:0005857","BSYL","leaf","T2",14.5,"leaf::T2",4,1.37508854329384,0.211302503774598,"anchor",0.25
"anchor_162","HOG:0005857","BSYL","leaf","T3",28.4898614550509,"leaf::T3",4,1.19387451764397,0.155882573502568,"anchor",0.5
"anchor_162","HOG:0005857","BSYL","leaf","T4",42.7313175218636,"leaf::T4",4,0.549976930377946,0.205342313261316,"anchor",0.75
"anchor_162","HOG:0005857","BSYL","leaf","T5",56.4998699010652,"leaf::T5",4,0.342310546175863,0.517414136588885,"anchor",1
"anchor_162","HOG:0005857","BSYL","root","T1",7.47957433613505,"root::T1",4,-0.381259471600162,0.0422905405501887,"anchor",0
"anchor_162","HOG:0005857","BSYL","root","T2",14.5,"root::T2",4,-0.151756545326075,0.408293604798158,"anchor",0.25
"anchor_162","HOG:0005857","BSYL","root","T3",28.4898614550509,"root::T3",4,0.0605344019033252,0.426680500005451,"anchor",0.5
"anchor_162","HOG:0005857","BSYL","root","T4",42.7313175218636,"root::T4",4,-0.896219364887419,0.178949030757534,"anchor",0.75
"anchor_162","HOG:0005857","BSYL","root","T5",56.4998699010652,"root::T5",4,-0.490366421213057,0.249574685368751,"anchor",1
"anchor_162","HOG:0005857","FPRA","leaf","T1",7.47957433613505,"leaf::T1",4,-0.777374662127744,0.185730385543346,"anchor",0
"anchor_162","HOG:0005857","FPRA","leaf","T2",14.5,"leaf::T2",4,-0.71113170421617,0.268810675717191,"anchor",0.25
"anchor_162","HOG:0005857","FPRA","leaf","T3",28.4898614550509,"leaf::T3",4,-0.848500574018497,0.425514755326933,"anchor",0.5
"anchor_162","HOG:0005857","FPRA","leaf","T4",42.7313175218636,"leaf::T4",4,-1.10559879210836,0.427119980128501,"anchor",0.75
"anchor_162","HOG:0005857","FPRA","leaf","T5",56.4998699010652,"leaf::T5",4,-0.855327884630572,0.212187874287172,"anchor",1
"anchor_162","HOG:0005857","FPRA","root","T1",7.47957433613505,"root::T1",4,0.266522468205945,0.101850546396134,"anchor",0
"anchor_162","HOG:0005857","FPRA","root","T2",14.5,"root::T2",4,2.07685226043743,0.50163736575762,"anchor",0.25
"anchor_162","HOG:0005857","FPRA","root","T3",28.4898614550509,"root::T3",4,1.08227274317913,0.49943592934982,"anchor",0.5
"anchor_162","HOG:0005857","FPRA","root","T4",42.7313175218636,"root::T4",4,0.131369620025771,0.0661954755629505,"anchor",0.75
"anchor_162","HOG:0005857","FPRA","root","T5",56.4998699010652,"root::T5",4,0.194556386855439,0.159455540265899,"anchor",1
"anchor_162","HOG:0005857","HJUB","leaf","T1",7.47957433613505,"leaf::T1",4,-0.829195073294173,0.13989646139141,"anchor",0
"anchor_162","HOG:0005857","HJUB","leaf","T2",14.5,"leaf::T2",4,-1.41713879308006,0.369990470258032,"anchor",0.25
"anchor_162","HOG:0005857","HJUB","leaf","T3",28.4898614550509,"leaf::T3",4,-0.288207969172967,0.715207055848065,"anchor",0.5
"anchor_162","HOG:0005857","HJUB","leaf","T4",42.7313175218636,"leaf::T4",4,-0.182961330455088,0.179391692358756,"anchor",0.75
"anchor_162","HOG:0005857","HJUB","leaf","T5",56.4998699010652,"leaf::T5",4,-0.607610220543412,0.285919617553463,"anchor",1
"anchor_162","HOG:0005857","HJUB","root","T1",7.47957433613505,"root::T1",4,0.405976824678084,0.128670581947617,"anchor",0
"anchor_162","HOG:0005857","HJUB","root","T2",14.5,"root::T2",4,0.832536379605793,0.30693064441921,"anchor",0.25
"anchor_162","HOG:0005857","HJUB","root","T3",28.4898614550509,"root::T3",4,0.850525929076197,0.919793476721265,"anchor",0.5
"anchor_162","HOG:0005857","HJUB","root","T4",42.7313175218636,"root::T4",4,1.1288219561978,0.234865444281358,"anchor",0.75
"anchor_162","HOG:0005857","HJUB","root","T5",56.4998699010652,"root::T5",4,0.428518201965652,0.18785064750263,"anchor",1
"anchor_162","HOG:0005857","HVUL","leaf","T1",7.47957433613505,"leaf::T1",4,-0.809684500229849,0.056946887668045,"anchor",0
"anchor_162","HOG:0005857","HVUL","leaf","T2",14.5,"leaf::T2",4,-0.93172829723335,0.123596256215044,"anchor",0.25
"anchor_162","HOG:0005857","HVUL","leaf","T3",28.4898614550509,"leaf::T3",4,-1.25323669772708,0.313196090496924,"anchor",0.5
"anchor_162","HOG:0005857","HVUL","leaf","T4",42.7313175218636,"leaf::T4",4,-0.541028908544603,0.174474758059249,"anchor",0.75
"anchor_162","HOG:0005857","HVUL","leaf","T5",56.4998699010652,"leaf::T5",4,-0.525927739060715,0.326004320078273,"anchor",1
"anchor_162","HOG:0005857","HVUL","root","T1",7.47957433613505,"root::T1",4,0.401768220068627,0.117472341681847,"anchor",0
"anchor_162","HOG:0005857","HVUL","root","T2",14.5,"root::T2",4,0.797421625219738,0.477460979377321,"anchor",0.25
"anchor_162","HOG:0005857","HVUL","root","T3",28.4898614550509,"root::T3",4,0.0199649604661147,0.662779799747925,"anchor",0.5
"anchor_162","HOG:0005857","HVUL","root","T4",42.7313175218636,"root::T4",4,0.936504214701703,0.489602386580527,"anchor",0.75
"anchor_162","HOG:0005857","HVUL","root","T5",56.4998699010652,"root::T5",4,0.729980543713472,0.15775002076743,"anchor",1
"anchor_162","HOG:0005857","VBRO","leaf","T1",7.47957433613505,"leaf::T1",4,-0.314265872133671,0.118169431607983,"anchor",0
"anchor_162","HOG:0005857","VBRO","leaf","T2",14.5,"leaf::T2",4,-0.480863020229964,0.51327780014918,"anchor",0.25
"anchor_162","HOG:0005857","VBRO","leaf","T3",28.4898614550509,"leaf::T3",3,-0.486289731787376,0.170624798111685,"anchor",0.5
"anchor_162","HOG:0005857","VBRO","leaf","T4",42.7313175218636,"leaf::T4",4,-2.16222056648004,1.64581681093719,"anchor",0.75
"anchor_162","HOG:0005857","VBRO","leaf","T5",56.4998699010652,"leaf::T5",4,-1.63385928176157,0.239425271297526,"anchor",1
"anchor_162","HOG:0005857","VBRO","root","T1",7.47957433613505,"root::T1",4,0.0302704400596276,0.275448473215761,"anchor",0
"anchor_162","HOG:0005857","VBRO","root","T2",14.5,"root::T2",4,0.83787904057644,0.357146784701284,"anchor",0.25
"anchor_162","HOG:0005857","VBRO","root","T3",28.4898614550509,"root::T3",3,1.34464820041225,1.64710911227938,"anchor",0.5
"anchor_162","HOG:0005857","VBRO","root","T4",42.7313175218636,"root::T4",4,0.639760780704234,0.18690404289093,"anchor",0.75
"anchor_162","HOG:0005857","VBRO","root","T5",56.4998699010652,"root::T5",4,2.62971112107068,0.737001432980235,"anchor",1
"anchor_162","HOG:0005857","BDIS","leaf","T1",7.47957433613505,"leaf::T1",4,-0.258518401999874,0.133928477968098,"module",0
"anchor_162","HOG:0005857","BDIS","leaf","T2",14.5,"leaf::T2",4,-0.843970029530559,0.450245261993095,"module",0.25
"anchor_162","HOG:0005857","BDIS","leaf","T3",28.4898614550509,"leaf::T3",4,-0.730469523376045,0.321265181604916,"module",0.5
"anchor_162","HOG:0005857","BDIS","leaf","T4",42.7313175218636,"leaf::T4",4,0.136081286920642,0.343240127158241,"module",0.75
"anchor_162","HOG:0005857","BDIS","leaf","T5",56.4998699010652,"leaf::T5",4,0.616239968366469,0.312703407563416,"module",1
"anchor_162","HOG:0005857","BDIS","root","T1",7.47957433613505,"root::T1",4,-0.308981812968447,0.261606946908242,"module",0
"anchor_162","HOG:0005857","BDIS","root","T2",14.5,"root::T2",4,1.90092285768246,0.976632642745725,"module",0.25
"anchor_162","HOG:0005857","BDIS","root","T3",28.4898614550509,"root::T3",4,0.351171221557639,0.258145678313051,"module",0.5
"anchor_162","HOG:0005857","BDIS","root","T4",42.7313175218636,"root::T4",4,-0.286822114988984,0.248534228303762,"module",0.75
"anchor_162","HOG:0005857","BDIS","root","T5",56.4998699010652,"root::T5",4,1.29545488828707,0.961578487586036,"module",1
"anchor_162","HOG:0005857","BMAX","leaf","T1",7.47957433613505,"leaf::T1",4,-1.17390473572315,0.0742358824046004,"module",0
"anchor_162","HOG:0005857","BMAX","leaf","T2",14.5,"leaf::T2",4,-1.37463518744789,0.746014398512678,"module",0.25
"anchor_162","HOG:0005857","BMAX","leaf","T3",28.4898614550509,"leaf::T3",4,-0.250930771952111,0.0901805008473683,"module",0.5
"anchor_162","HOG:0005857","BMAX","leaf","T4",42.7313175218636,"leaf::T4",4,-1.21819744720182,1.12227399381458,"module",0.75
"anchor_162","HOG:0005857","BMAX","leaf","T5",56.4998699010652,"leaf::T5",4,-0.796456308844502,0.242181798343075,"module",1
"anchor_162","HOG:0005857","BMAX","root","T1",7.47957433613505,"root::T1",4,0.294564985379043,0.0433387026633051,"module",0
"anchor_162","HOG:0005857","BMAX","root","T2",14.5,"root::T2",4,0.694051260565064,0.538576761048992,"module",0.25
"anchor_162","HOG:0005857","BMAX","root","T3",28.4898614550509,"root::T3",4,0.765349071485799,0.348601039374959,"module",0.5
"anchor_162","HOG:0005857","BMAX","root","T4",42.7313175218636,"root::T4",4,0.813940724555666,0.203522773141022,"module",0.75
"anchor_162","HOG:0005857","BMAX","root","T5",56.4998699010652,"root::T5",4,0.792262254252026,0.312832764406592,"module",1
"anchor_162","HOG:0005857","BMED","leaf","T1",7.47957433613505,"leaf::T1",4,-0.816390495239873,0.110685343140565,"module",0
"anchor_162","HOG:0005857","BMED","leaf","T2",14.5,"leaf::T2",4,0.384247925847163,0.0757299754656421,"module",0.25
"anchor_162","HOG:0005857","BMED","leaf","T3",28.4898614550509,"leaf::T3",4,-0.131071692926791,0.13548888440279,"module",0.5
"anchor_162","HOG:0005857","BMED","leaf","T4",42.7313175218636,"leaf::T4",4,-0.444982566574641,0.133762526677941,"module",0.75
"anchor_162","HOG:0005857","BMED","leaf","T5",56.4998699010652,"leaf::T5",4,-1.08859106001915,0.110192114046242,"module",1
"anchor_162","HOG:0005857","BMED","root","T1",7.47957433613505,"root::T1",4,-0.539489832722363,0.648170765834081,"module",0
"anchor_162","HOG:0005857","BMED","root","T2",14.5,"root::T2",4,1.28734215508183,0.311496320905044,"module",0.25
"anchor_162","HOG:0005857","BMED","root","T3",28.4898614550509,"root::T3",4,-0.296125286809246,0.642811611632579,"module",0.5
"anchor_162","HOG:0005857","BMED","root","T4",42.7313175218636,"root::T4",4,0.575160230915342,0.181925881526114,"module",0.75
"anchor_162","HOG:0005857","BMED","root","T5",56.4998699010652,"root::T5",4,0.8781405842678,0.451140287005148,"module",1
"anchor_162","HOG:0005857","BSYL","leaf","T1",7.47957433613505,"leaf::T1",4,0.0528626737551001,0.0966062884978916,"module",0
"anchor_162","HOG:0005857","BSYL","leaf","T2",14.5,"leaf::T2",4,1.44848560331224,0.412763354469411,"module",0.25
"anchor_162","HOG:0005857","BSYL","leaf","T3",28.4898614550509,"leaf::T3",4,0.672677633048515,0.159890734191004,"module",0.5
"anchor_162","HOG:0005857","BSYL","leaf","T4",42.7313175218636,"leaf::T4",4,0.266728302562767,0.134621875262154,"module",0.75
"anchor_162","HOG:0005857","BSYL","leaf","T5",56.4998699010652,"leaf::T5",4,0.0419071786278525,0.532177073099662,"module",1
"anchor_162","HOG:0005857","BSYL","root","T1",7.47957433613505,"root::T1",4,-0.621507326158293,0.0823230194785429,"module",0
"anchor_162","HOG:0005857","BSYL","root","T2",14.5,"root::T2",4,0.390973175189236,0.434534542943815,"module",0.25
"anchor_162","HOG:0005857","BSYL","root","T3",28.4898614550509,"root::T3",4,-0.151132099909339,0.458395869166324,"module",0.5
"anchor_162","HOG:0005857","BSYL","root","T4",42.7313175218636,"root::T4",4,-0.939726370376506,0.147945589662498,"module",0.75
"anchor_162","HOG:0005857","BSYL","root","T5",56.4998699010652,"root::T5",4,-0.663776778678108,0.431434506220035,"module",1
"anchor_162","HOG:0005857","FPRA","leaf","T1",7.47957433613505,"leaf::T1",4,-0.58191384082811,0.0474057686958242,"module",0
