"anchor_id","anchor_hog","species","tissue","time_point","day","context","n_replicates","n_core_hogs_present","n_core_hogs_scored","n_core_hogs_unresolved_present","core_hog_coverage","module_score_mean","module_score_sd","module_score_se","anchor_score_mean","anchor_score_sd"
"anchor_11","HOG:0026770","BSYL","leaf","T5",56.4998699010652,"leaf::T5",4,142,94,48,0.661971830985915,0.569566111537143,0.101389560822582,0.0506947804112909,0.566669959506487,0.0776793101101618
"anchor_11","HOG:0026770","BSYL","root","T1",7.47957433613505,"root::T1",4,142,94,48,0.661971830985915,-0.724674194585758,0.0197635117075482,0.00988175585377409,-0.726211228930902,0.029136073863154
"anchor_11","HOG:0026770","BSYL","root","T2",14.5,"root::T2",4,142,94,48,0.661971830985915,-0.749780428431473,0.0136461350287001,0.00682306751435005,-0.689691799001023,0.0380324260610453
"anchor_11","HOG:0026770","BSYL","root","T3",28.4898614550509,"root::T3",4,142,94,48,0.661971830985915,-0.736105178956406,0.0273139053691914,0.0136569526845957,-0.658701146732548,0.0227253801841651
"anchor_11","HOG:0026770","BSYL","root","T4",42.7313175218636,"root::T4",4,142,94,48,0.661971830985915,-0.653798174616816,0.0167703113545718,0.00838515567728591,-0.643985504968856,0.0398442883447085
"anchor_11","HOG:0026770","BSYL","root","T5",56.4998699010652,"root::T5",4,142,94,48,0.661971830985915,-0.724637643990109,0.235721497888647,0.117860748944324,-0.634644487635115,0.185980347675503
"anchor_11","HOG:0026770","HVUL","leaf","T1",7.47957433613505,"leaf::T1",4,142,111,31,0.78169014084507,1.05686067947249,0.0287265983457463,0.0143632991728731,0.870734065869642,0.0252881068254275
"anchor_11","HOG:0026770","HVUL","leaf","T2",14.5,"leaf::T2",4,142,111,31,0.78169014084507,0.883830316005094,0.0482258370831776,0.0241129185415888,0.749450733959288,0.0176420758049224
"anchor_11","HOG:0026770","HVUL","leaf","T3",28.4898614550509,"leaf::T3",4,142,111,31,0.78169014084507,0.792862561339737,0.0792246439272965,0.0396123219636482,0.696095382180659,0.0704397926089631
"anchor_11","HOG:0026770","HVUL","leaf","T4",42.7313175218636,"leaf::T4",4,142,111,31,0.78169014084507,0.780157905510512,0.0483597881081327,0.0241798940540664,0.696075534702342,0.0570304207110376
"anchor_11","HOG:0026770","HVUL","leaf","T5",56.4998699010652,"leaf::T5",4,142,111,31,0.78169014084507,0.529028761546678,0.107483565697286,0.0537417828486432,0.497953416353763,0.0773030295209403
"anchor_11","HOG:0026770","HVUL","root","T1",7.47957433613505,"root::T1",4,142,111,31,0.78169014084507,-0.598300455169654,0.0303954963477074,0.0151977481738537,-0.580117347875513,0.0859064465427207
"anchor_11","HOG:0026770","HVUL","root","T2",14.5,"root::T2",4,142,111,31,0.78169014084507,-0.635195333074836,0.0288139141480477,0.0144069570740238,-0.663692421666797,0.067242923637684
"anchor_11","HOG:0026770","HVUL","root","T3",28.4898614550509,"root::T3",4,142,111,31,0.78169014084507,-0.69255423562761,0.0981654158053481,0.049082707902674,-0.677365756983846,0.104489836385652
"anchor_11","HOG:0026770","HVUL","root","T4",42.7313175218636,"root::T4",4,142,111,31,0.78169014084507,-0.659546802064315,0.0545440388855461,0.027272019442773,-0.597835870239416,0.135039443132073
"anchor_11","HOG:0026770","HVUL","root","T5",56.4998699010652,"root::T5",4,142,111,31,0.78169014084507,-0.594532582475805,0.0477536158526048,0.0238768079263024,-0.568105810831034,0.0867250005867219
"anchor_11","HOG:0026770","HJUB","leaf","T1",7.47957433613505,"leaf::T1",4,142,133,9,0.936619718309859,0.738474303507869,0.0202952598593986,0.0101476299296993,0.72886470103853,0.0137493582510234
"anchor_11","HOG:0026770","HJUB","leaf","T2",14.5,"leaf::T2",4,142,133,9,0.936619718309859,0.769268264879475,0.0290368513950889,0.0145184256975445,0.760507025687394,0.0223662039778464
"anchor_11","HOG:0026770","HJUB","leaf","T3",28.4898614550509,"leaf::T3",4,142,133,9,0.936619718309859,0.693660388510642,0.0284241214133159,0.0142120607066579,0.694711726210124,0.0190444540940697
"anchor_11","HOG:0026770","HJUB","leaf","T4",42.7313175218636,"leaf::T4",4,142,133,9,0.936619718309859,0.633196987694567,0.0166211333551527,0.00831056667757633,0.634673393199813,0.00792486304281961
"anchor_11","HOG:0026770","HJUB","leaf","T5",56.4998699010652,"leaf::T5",4,142,133,9,0.936619718309859,0.617477014501415,0.0352691688199262,0.0176345844099631,0.614716632494809,0.0196871657392895
"anchor_11","HOG:0026770","HJUB","root","T1",7.47957433613505,"root::T1",4,142,133,9,0.936619718309859,-0.706758931992015,0.0167282522790923,0.00836412613954615,-0.638766520168479,0.0339554017055417
