"anchor_hog","tissue","heterochrony_pattern","anchor_phase_difference","anchor_phase_direction","anchor_pair_agreement","anchor_bootstrap_support","anchor_effect_percentile","module_phase_difference","module_phase_direction","module_pair_agreement","module_bootstrap_support","module_effect_percentile","is_eligible_anchor","hotspot_direction","topology_supported","best_arabi_defline","best_rice_defline","regulator_direction","regulator_classes","regulator_arabi_defline","regulator_rice_defline","is_hotspot","is_recurrent_regulator","anchor_adjusted_phase_median_annual_minus_perennial","anchor_adjusted_phase_pair_agreement","anchor_adjusted_phase_direction","anchor_adjusted_phase_leave_one_pair_out_stable","anchor_adjusted_phase_absolute_effect_percentile","anchor_adjusted_phase_median_shape_correlation","module_adjusted_phase_median_annual_minus_perennial","module_adjusted_phase_pair_agreement","module_adjusted_phase_direction","module_adjusted_phase_leave_one_pair_out_stable","module_adjusted_phase_absolute_effect_percentile","module_adjusted_phase_median_shape_correlation","anchor_shape_median_annual_minus_perennial","anchor_shape_pair_agreement","anchor_shape_direction","anchor_shape_leave_one_pair_out_stable","anchor_shape_absolute_effect_percentile","anchor_shape_median_shape_correlation","module_shape_median_annual_minus_perennial","module_shape_pair_agreement","module_shape_direction","module_shape_leave_one_pair_out_stable","module_shape_absolute_effect_percentile","module_shape_median_shape_correlation","anchor_mean_median_annual_minus_perennial","anchor_mean_pair_agreement","anchor_mean_direction","anchor_mean_leave_one_pair_out_stable","anchor_mean_absolute_effect_percentile","anchor_mean_median_shape_correlation","module_mean_median_annual_minus_perennial","module_mean_pair_agreement","module_mean_direction","module_mean_leave_one_pair_out_stable","module_mean_absolute_effect_percentile","module_mean_median_shape_correlation","anchor_amplitude_median_annual_minus_perennial","anchor_amplitude_pair_agreement","anchor_amplitude_direction","anchor_amplitude_leave_one_pair_out_stable","anchor_amplitude_absolute_effect_percentile","anchor_amplitude_median_shape_correlation","module_amplitude_median_annual_minus_perennial","module_amplitude_pair_agreement","module_amplitude_direction","module_amplitude_leave_one_pair_out_stable","module_amplitude_absolute_effect_percentile","module_amplitude_median_shape_correlation","phase_lag_median_annual_minus_perennial","phase_lag_pair_agreement","phase_lag_direction","phase_lag_leave_one_pair_out_stable","phase_lag_absolute_effect_percentile","phase_lag_median_shape_correlation"
"HOG:0025959","root","no_recurrent_phase_shift",0.0863324071728201,"annual_later_or_higher",3,0.885771543086172,0.627565982404692,0.0740692390580495,"annual_later_or_higher",3,0.869739478957916,0.491071428571429,TRUE,"annual",TRUE,"histone acetyltransferase of the CBP family 12","histone acetyltransferase HAC1, putative, expressed",,,,,TRUE,FALSE,0.0850491307261017,2,"annual_later_or_higher",FALSE,0.580645161290323,,0.0194435455414417,3,"annual_later_or_higher",TRUE,0.163690476190476,,0.075,2,"annual_later_or_higher",FALSE,0.441348973607038,0.617833761893264,0.03,2,"annual_later_or_higher",FALSE,0.279761904761905,0.671098551003694,0.383044254100922,3,"annual_later_or_higher",TRUE,0.961876832844575,,0.333639679745453,3,"annual_later_or_higher",TRUE,0.970238095238095,,-0.0535344724110075,2,"annual_earlier_or_lower",FALSE,0.372434017595308,,-0.309491510358143,3,"annual_earlier_or_lower",TRUE,0.907738095238095,,-0.000919955640457881,2,"annual_earlier_or_lower",FALSE,0.0178571428571429,
"HOG:0008697","leaf","no_recurrent_phase_shift",0.0493722496920401,"annual_later_or_higher",3,0.81563126252505,0.416422287390029,0.0511407933499592,"annual_later_or_higher",3,0.751503006012024,0.607142857142857,TRUE,"perennial",TRUE,"Ribophorin I","dolichyl-diphosphooligosaccharide--protein glycosyltransferase 67 kDasubunit precursor, putative, expressed",,,,,TRUE,FALSE,0.0357590622982054,3,"annual_later_or_higher",TRUE,0.334310850439883,,-0.00193003149731655,2,"annual_earlier_or_lower",FALSE,0.0208333333333333,,0.125,4,"annual_later_or_higher",TRUE,0.680351906158358,0.553873732521341,0.115,2,"annual_later_or_higher",FALSE,0.650297619047619,0.478820089452685,-0.101886711259246,2,"annual_earlier_or_lower",FALSE,0.483870967741935,,-0.00482026616809977,2,"annual_earlier_or_lower",FALSE,0.0535714285714286,,-0.066180522265005,2,"annual_earlier_or_lower",FALSE,0.346041055718475,,-0.126097611409925,3,"annual_earlier_or_lower",TRUE,0.69047619047619,,0.0281770317770539,3,"annual_later_or_higher",TRUE,0.449404761904762,
"HOG:0023564","leaf","no_recurrent_phase_shift",-0.0518533870533766,"annual_earlier_or_lower",2,0.69939879759519,0.439882697947214,-0.0479970793079877,"annual_earlier_or_lower",2,0.729458917835671,0.577380952380952,TRUE,"perennial",TRUE,"RAN binding protein 1","ranBP1 domain containing protein, expressed",,,,,TRUE,FALSE,-0.105661966208178,2,"annual_earlier_or_lower",FALSE,0.718475073313783,,-0.0818975790410311,3,"annual_earlier_or_lower",TRUE,0.758928571428571,,0.105,2,"annual_later_or_higher",FALSE,0.56158357771261,0.115432629473079,0.06,2,"annual_later_or_higher",FALSE,0.272321428571429,0.383143181438397,-0.195263983251843,3,"annual_earlier_or_lower",TRUE,0.762463343108504,,-0.0506826143107468,3,"annual_earlier_or_lower",TRUE,0.431547619047619,,-0.033842501031408,2,"annual_earlier_or_lower",FALSE,0.202346041055718,,-0.0597660427740965,2,"annual_earlier_or_lower",FALSE,0.354166666666667,,-0.0185674998849402,3,"annual_earlier_or_lower",TRUE,0.306547619047619,
"HOG:0032765","root","no_recurrent_phase_shift",0.00630439825087303,"annual_later_or_higher",2,0.639278557114228,0.0498533724340176,0.0793152664378803,"annual_later_or_higher",4,0.891783567134269,0.532738095238095,TRUE,"annual",TRUE,"Zinc finger, C3HC4 type (RING finger) family protein","",,,,,TRUE,FALSE,0.00502112180415465,2,"annual_later_or_higher",FALSE,0.032258064516129,,0.0559990075312916,3,"annual_later_or_higher",TRUE,0.37797619047619,,-0.035,2,"annual_earlier_or_lower",FALSE,0.222873900293255,0.434173765902485,0.015,2,"annual_later_or_higher",FALSE,0.168154761904762,0.697739856923875,0.150917367765618,4,"annual_later_or_higher",TRUE,0.821114369501466,,0.147161374190906,3,"annual_later_or_higher",TRUE,0.919642857142857,,-0.0339322514213873,2,"annual_earlier_or_lower",FALSE,0.266862170087977,,-0.286928459335544,3,"annual_earlier_or_lower",TRUE,0.895833333333333,,-0.053559136733278,3,"annual_earlier_or_lower",TRUE,0.580357142857143,
"HOG:0012511","root","no_recurrent_phase_shift",0.0706857492349041,"annual_later_or_higher",3,0.857715430861723,0.519061583577713,-0.00717029447981343,"annual_earlier_or_lower",2,0.430861723446894,0.0446428571428571,TRUE,"perennial",TRUE,"coatomer gamma-2 subunit, putative / gamma-2 coat protein, putative / gamma-2 COP, putative","coatomer subunit gamma-2, putative, expressed",,,,,TRUE,FALSE,0.0077531041176552,2,"annual_later_or_higher",FALSE,0.0439882697947214,,-0.11352586243057,3,"annual_earlier_or_lower",TRUE,0.666666666666667,,-0.25,4,"annual_earlier_or_lower",TRUE,0.95307917888563,-0.174416638432655,-0.145,3,"annual_earlier_or_lower",TRUE,0.629464285714286,-0.233224742466347,0.0971938646840526,3,"annual_later_or_higher",TRUE,0.680351906158358,,-0.00643326632137597,2,"annual_earlier_or_lower",FALSE,0.0625,,-0.0998041901588171,3,"annual_earlier_or_lower",TRUE,0.545454545454545,,-0.125653473230535,4,"annual_earlier_or_lower",TRUE,0.693452380952381,,0.0579266300807913,3,"annual_later_or_higher",TRUE,0.619047619047619,
"HOG:0016703","root","no_recurrent_phase_shift",0.0694875223290118,"annual_later_or_higher",2,0.835671342685371,0.510263929618768,,,,,,FALSE,,,,,"annual","any_regulator;gene_expression_regulator;chromatin_regulator","INO80 ortholog","SNF2 family N-terminal domain containing protein, expressed",FALSE,TRUE,0.0682042458822935,2,"annual_later_or_higher",FALSE,0.472140762463343,,,,,,,,-0.155,3,"annual_earlier_or_lower",TRUE,0.730205278592375,0.208844867725409,,,,,,,1.07702451609186,4,"annual_later_or_higher",TRUE,1,,,,,,,,-1.46400146505367,3,"annual_earlier_or_lower",TRUE,0.997067448680352,,,,,,,,,,,,,
"HOG:0028440","root","no_recurrent_phase_shift",0.0227297430857334,"annual_later_or_higher",2,0.655310621242485,0.196480938416422,0.0663731174933497,"annual_later_or_higher",3,0.879759519038076,0.422619047619048,TRUE,"perennial",TRUE,"Transducin/WD40 repeat-like superfamily protein","peptidase S8 and S53, subtilisin, kexin, sedolisin, putative, expressed",,,,,TRUE,FALSE,-0.0547041032774763,3,"annual_earlier_or_lower",TRUE,0.378299120234604,,0.014045673151136,2,"annual_later_or_higher",FALSE,0.133928571428571,,-0.14,3,"annual_earlier_or_lower",TRUE,0.680351906158358,0.0802596160406495,-0.065,2,"annual_earlier_or_lower",FALSE,0.461309523809524,0.0458927953163528,-0.0986090277817602,3,"annual_earlier_or_lower",TRUE,0.686217008797654,,-0.0826099881852704,4,"annual_earlier_or_lower",TRUE,0.791666666666667,,-0.278602946050187,4,"annual_earlier_or_lower",TRUE,0.838709677419355,,-0.221794497448679,4,"annual_earlier_or_lower",TRUE,0.845238095238095,,-0.0422181048419649,3,"annual_earlier_or_lower",TRUE,0.494047619047619,
"HOG:0004224","root","no_recurrent_phase_shift",0.0392776232892632,"annual_later_or_higher",3,0.79559118236473,0.328445747800586,,,,,,FALSE,,,,,"annual","any_regulator;gene_expression_regulator;transcription_regulator","Duplicated homeodomain-like superfamily protein","MYB family transcription factor, putative, expressed",FALSE,TRUE,0.054201813631839,2,"annual_later_or_higher",FALSE,0.375366568914956,,,,,,,,0.01,3,"annual_later_or_higher",TRUE,0.0747800586510264,0.750867224048094,,,,,,,0.71120733052847,4,"annual_later_or_higher",TRUE,0.98533724340176,,,,,,,,0.096907993799024,2,"annual_later_or_higher",FALSE,0.530791788856305,,,,,,,,,,,,,
"HOG:0008637","root","no_recurrent_phase_shift",-0.038507511386618,"annual_earlier_or_lower",2,0.67935871743487,0.325513196480938,-0.0367028514330119,"annual_earlier_or_lower",2,0.444889779559118,0.205357142857143,TRUE,"perennial",TRUE,"transportin 1","transportin-2, putative, expressed",,,,,TRUE,FALSE,-0.115941357749828,3,"annual_earlier_or_lower",TRUE,0.73900293255132,,-0.143058419383769,3,"annual_earlier_or_lower",TRUE,0.758928571428571,,0.1,2,"annual_later_or_higher",FALSE,0.538123167155425,-0.409072383940835,0.05,2,"annual_later_or_higher",FALSE,0.415178571428571,-0.210928613389155,-0.148858264268904,3,"annual_earlier_or_lower",TRUE,0.818181818181818,,-0.0742369391318222,3,"annual_earlier_or_lower",TRUE,0.773809523809524,,-0.18073609984648,4,"annual_earlier_or_lower",TRUE,0.730205278592375,,-0.209672733956948,4,"annual_earlier_or_lower",TRUE,0.827380952380952,,-0.00180465995360612,2,"annual_earlier_or_lower",FALSE,0.0297619047619048,
"HOG:0012239","leaf","no_recurrent_phase_shift",-0.0320045975153495,"annual_earlier_or_lower",2,,0.304985337243402,,,,,,FALSE,,,,,"annual","any_regulator;gene_expression_regulator;transcription_regulator","SPOC domain / Transcription elongation factor S-II protein","transcription factor S-II, central domain containing protein, expressed",FALSE,TRUE,0.0392127722713511,3,"annual_later_or_higher",TRUE,0.360703812316716,,,,,,,,-0.06,3,"annual_earlier_or_lower",TRUE,0.366568914956012,0.410647891676645,,,,,,,-0.704725731067479,3,"annual_earlier_or_lower",TRUE,0.988269794721408,,,,,,,,0.671716174098378,3,"annual_later_or_higher",TRUE,0.973607038123167,,,,,,,,,,,,,
"HOG:0006523","leaf","no_recurrent_phase_shift",-0.0306142952501731,"annual_earlier_or_lower",3,0.61122244488978,0.290322580645161,0.0122065142434039,"annual_later_or_higher",2,0.539078156312625,0.0892857142857143,TRUE,"perennial",TRUE,"","importin subunit alpha, putative, expressed",,,,,TRUE,FALSE,-0.0103342818047528,2,"annual_earlier_or_lower",FALSE,0.105571847507331,,-0.000993993213407152,2,"annual_earlier_or_lower",FALSE,0.0119047619047619,,0.045,3,"annual_later_or_higher",TRUE,0.31524926686217,0.485211773725927,0.065,2,"annual_later_or_higher",FALSE,0.331845238095238,0.461421723643874,-0.121523408870153,4,"annual_earlier_or_lower",TRUE,0.55425219941349,,-0.0575470196600396,4,"annual_earlier_or_lower",TRUE,0.467261904761905,,-0.0328901377159221,2,"annual_earlier_or_lower",FALSE,0.193548387096774,,-0.149501895887757,3,"annual_earlier_or_lower",TRUE,0.788690476190476,,-0.0504559705795031,2,"annual_earlier_or_lower",FALSE,0.663690476190476,
"HOG:0008697","root","no_recurrent_phase_shift",0.0302136144004217,"annual_later_or_higher",3,0.687374749498998,0.255131964809384,-0.0106367860339757,"annual_earlier_or_lower",2,0.400801603206413,0.0654761904761905,TRUE,"perennial",TRUE,"Ribophorin I","dolichyl-diphosphooligosaccharide--protein glycosyltransferase 67 kDasubunit precursor, putative, expressed",,,,,TRUE,FALSE,-0.0327190307168272,3,"annual_earlier_or_lower",TRUE,0.228739002932551,,-0.116992353984733,3,"annual_earlier_or_lower",TRUE,0.678571428571429,,-0.225,3,"annual_earlier_or_lower",TRUE,0.86217008797654,0.090050121250289,-0.13,3,"annual_earlier_or_lower",TRUE,0.610119047619048,-0.157375928538066,-0.0563909547820461,2,"annual_earlier_or_lower",FALSE,0.504398826979472,,-0.0268907648929284,2,"annual_earlier_or_lower",FALSE,0.380952380952381,,0.00301405657801102,2,"annual_later_or_higher",FALSE,0.0293255131964809,,-0.038246942538992,3,"annual_earlier_or_lower",TRUE,0.261904761904762,,0.0339890163837797,2,"annual_later_or_higher",FALSE,0.431547619047619,
"HOG:0024976","root","no_recurrent_phase_shift",-0.0246154496315174,"annual_earlier_or_lower",3,0.615230460921844,0.217008797653959,0.0135226782834433,"annual_later_or_higher",2,0.496993987975952,0.0833333333333333,TRUE,"perennial",TRUE,"cellulose synthase A9","CESA3 - cellulose synthase, expressed",,,,,TRUE,FALSE,-0.0875480947487664,4,"annual_earlier_or_lower",TRUE,0.595307917888563,,-0.0928328896673136,3,"annual_earlier_or_lower",TRUE,0.5625,,-0.18,3,"annual_earlier_or_lower",TRUE,0.785923753665689,0.0255480203114814,-0.185,3,"annual_earlier_or_lower",TRUE,0.693452380952381,-0.233544757224826,0.131800030064919,2,"annual_later_or_higher",FALSE,0.774193548387097,,0.0861830804449843,2,"annual_later_or_higher",FALSE,0.806547619047619,,0.0690209263409915,3,"annual_later_or_higher",TRUE,0.451612903225806,,-0.044289803019895,2,"annual_earlier_or_lower",FALSE,0.327380952380952,,0.00211918843381345,2,"annual_later_or_higher",FALSE,0.0446428571428571,
"HOG:0024976","leaf","no_recurrent_phase_shift",-0.0153767488976544,"annual_earlier_or_lower",2,0.3687374749499,0.146627565982405,0.0195483810381216,"annual_later_or_higher",2,0.711422845691383,0.154761904761905,TRUE,"perennial",TRUE,"cellulose synthase A9","CESA3 - cellulose synthase, expressed",,,,,TRUE,FALSE,-0.0189671299328741,3,"annual_earlier_or_lower",TRUE,0.187683284457478,,0.00596887350412964,2,"annual_later_or_higher",FALSE,0.0416666666666667,,0.02,2,"annual_later_or_higher",FALSE,0.156891495601173,0.120701574372152,0.065,2,"annual_later_or_higher",FALSE,0.331845238095238,0.318772035578804,-0.0848782813034901,3,"annual_earlier_or_lower",TRUE,0.434017595307918,,-0.115889482406214,3,"annual_earlier_or_lower",TRUE,0.723214285714286,,-0.039794459584852,3,"annual_earlier_or_lower",TRUE,0.231671554252199,,0.034799480586746,2,"annual_later_or_higher",FALSE,0.181547619047619,,-0.0163985698666304,3,"annual_earlier_or_lower",TRUE,0.273809523809524,
"HOG:0028661","root","no_recurrent_phase_shift",-0.0174246467616516,"annual_earlier_or_lower",2,0.56312625250501,0.149560117302053,0.0181780990275401,"annual_later_or_higher",3,0.535070140280561,0.113095238095238,TRUE,"perennial",TRUE,"SRP72 RNA-binding domain","signal recognition particle 72 kDa protein, putative, expressed",,,,,TRUE,FALSE,-0.0948584931248613,3,"annual_earlier_or_lower",TRUE,0.636363636363636,,-0.0881774689232167,3,"annual_earlier_or_lower",TRUE,0.532738095238095,,0,2,"tied",FALSE,0.00879765395894428,0.476236093293423,-0.095,3,"annual_earlier_or_lower",TRUE,0.546130952380952,0.275680042265669,-0.0286171387961483,3,"annual_earlier_or_lower",TRUE,0.343108504398827,,-0.0542791825217709,4,"annual_earlier_or_lower",TRUE,0.666666666666667,,-0.207442855917986,3,"annual_earlier_or_lower",TRUE,0.765395894428152,,-0.227367469372837,3,"annual_earlier_or_lower",TRUE,0.860119047619048,,-0.0104562673615084,3,"annual_earlier_or_lower",TRUE,0.154761904761905,
"HOG:0026234","leaf","no_recurrent_phase_shift",0.00951664137055148,"annual_later_or_higher",3,0.727454909819639,0.0879765395894428,-0.0183322161375486,"annual_earlier_or_lower",3,0.667334669338677,0.133928571428571,TRUE,"annual",TRUE,"zeta-carotene desaturase","zeta-carotene desaturase, chloroplast/chromoplast precursor, putative, expressed",,,,,TRUE,FALSE,0.0095005809279118,2,"annual_later_or_higher",FALSE,0.0997067448680352,,-0.0387040192294075,3,"annual_earlier_or_lower",TRUE,0.31547619047619,,0.115,3,"annual_later_or_higher",TRUE,0.626099706744868,0.70969473977682,-0.04,2,"annual_earlier_or_lower",FALSE,0.169642857142857,0.869673845773885,0.18093321125104,4,"annual_later_or_higher",TRUE,0.724340175953079,,0.0637268596408175,3,"annual_later_or_higher",TRUE,0.511904761904762,,0.225968977640053,4,"annual_later_or_higher",TRUE,0.797653958944281,,0.132611147951425,3,"annual_later_or_higher",TRUE,0.711309523809524,,0.00755278362004004,3,"annual_later_or_higher",TRUE,0.125,
